region;state;time;cases_cum;cases_new;deaths_cum;deaths_new;cases_cum_norm;deaths_cum_norm
Norte;Pará;2021-05-07;481963.0;1834;13453;62;5602.3546;156.3781
Norte;Pará;2021-05-08;483623.0;1660;13511;58;5621.6505;157.0523
Norte;Pará;2021-05-09;484675.0;1052;13540;29;5633.8789;157.3894
Norte;Pará;2021-05-10;484963.0;288;13559;19;5637.2267;157.6103
Norte;Pará;2021-05-11;486610.0;1647;13611;52;5656.3715;158.2147
Norte;Pará;2021-05-12;488968.0;2358;13675;64;5683.7809;158.9587
Norte;Pará;2021-05-13;491746.0;2778;13779;104;5716.0725;160.1676
Norte;Pará;2021-05-14;494328.0;2582;13828;49;5746.0858;160.7371
Norte;Pará;2021-05-15;496924.0;2596;13886;58;5776.2617;161.4113
Norte;Pará;2021-05-16;498508.0;1584;13947;61;5794.6742;162.1204
Norte;Pará;2021-05-17;499176.0;668;13961;14;5802.4391;162.2831
Norte;Pará;2021-05-18;501407.0;2231;14016;55;5828.3723;162.9225
Norte;Pará;2021-05-19;503349.0;1942;14080;64;5850.9462;163.6664
Norte;Pará;2021-05-20;505239.0;1890;14115;35;5872.9156;164.0732
Norte;Pará;2021-05-21;506810.0;1571;14178;63;5891.177;164.8056
Norte;Rondônia;2020-02-25;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-02-26;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-02-27;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-02-28;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-02-29;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-01;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-02;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-03;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-04;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-05;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-06;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-07;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-08;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-09;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-10;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-11;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-12;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-13;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-14;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-15;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-16;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-17;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-18;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-19;0.0;0;0;0;0.0;0.0
Norte;Rondônia;2020-03-20;1.0;1;0;0;0.0563;0.0
Norte;Rondônia;2020-03-21;1.0;0;0;0;0.0563;0.0
Norte;Rondônia;2020-03-22;3.0;2;0;0;0.1688;0.0
Norte;Rondônia;2020-03-23;3.0;0;0;0;0.1688;0.0
Norte;Rondônia;2020-03-24;3.0;0;0;0;0.1688;0.0
Norte;Rondônia;2020-03-25;5.0;2;0;0;0.2813;0.0
Norte;Rondônia;2020-03-26;5.0;0;0;0;0.2813;0.0
Norte;Rondônia;2020-03-27;6.0;1;0;0;0.3376;0.0
Norte;Rondônia;2020-03-28;6.0;0;0;0;0.3376;0.0
Norte;Rondônia;2020-03-29;6.0;0;0;0;0.3376;0.0
Norte;Rondônia;2020-03-30;6.0;0;0;0;0.3376;0.0
Norte;Rondônia;2020-03-31;8.0;2;1;1;0.4501;0.0563
Norte;Rondônia;2020-04-01;9.0;1;1;0;0.5064;0.0563
Norte;Rondônia;2020-04-02;10.0;1;1;0;0.5627;0.0563
Norte;Rondônia;2020-04-03;10.0;0;1;0;0.5627;0.0563
Norte;Rondônia;2020-04-04;11.0;1;1;0;0.6189;0.0563
Norte;Rondônia;2020-04-05;12.0;1;1;0;0.6752;0.0563
Norte;Rondônia;2020-04-06;14.0;2;1;0;0.7877;0.0563
Norte;Rondônia;2020-04-07;18.0;4;1;0;1.0128;0.0563
Norte;Rondônia;2020-04-08;18.0;0;1;0;1.0128;0.0563
Norte;Rondônia;2020-04-09;28.0;10;2;1;1.5755;0.1125
Norte;Rondônia;2020-04-10;32.0;4;2;0;1.8006;0.1125
Norte;Rondônia;2020-04-11;33.0;1;2;0;1.8568;0.1125
Norte;Rondônia;2020-04-12;35.0;2;2;0;1.9694;0.1125
Norte;Rondônia;2020-04-13;42.0;7;2;0;2.3632;0.1125
Norte;Rondônia;2020-04-14;64.0;22;2;0;3.6011;0.1125
Norte;Rondônia;2020-04-15;69.0;5;2;0;3.8825;0.1125
Norte;Rondônia;2020-04-16;76.0;7;3;1;4.2763;0.1688
Norte;Rondônia;2020-04-17;92.0;16;3;0;5.1766;0.1688
Norte;Rondônia;2020-04-18;110.0;18;3;0;6.1894;0.1688
Norte;Rondônia;2020-04-19;128.0;18;4;1;7.2022;0.2251
Norte;Rondônia;2020-04-20;160.0;32;4;0;9.0028;0.2251
Norte;Rondônia;2020-04-21;199.0;39;4;0;11.1972;0.2251
Norte;Rondônia;2020-04-22;223.0;24;5;1;12.5477;0.2813
Norte;Rondônia;2020-04-23;250.0;27;5;0;14.0669;0.2813
Norte;Rondônia;2020-04-24;290.0;40;5;0;16.3176;0.2813
Norte;Rondônia;2020-04-25;328.0;38;7;2;18.4557;0.3939
Norte;Rondônia;2020-04-26;364.0;36;10;3;20.4814;0.5627
Norte;Rondônia;2020-04-27;393.0;29;10;0;22.1131;0.5627
Norte;Rondônia;2020-04-28;413.0;20;11;1;23.2385;0.6189
Norte;Rondônia;2020-04-29;433.0;20;15;4;24.3638;0.844
Norte;Rondônia;2020-04-30;502.0;69;16;1;28.2463;0.9003
Norte;Rondônia;2020-05-01;585.0;83;18;2;32.9165;1.0128
Norte;Rondônia;2020-05-02;653.0;68;23;5;36.7427;1.2942
Norte;Rondônia;2020-05-03;705.0;52;24;1;39.6686;1.3504
Norte;Rondônia;2020-05-04;756.0;51;25;1;42.5382;1.4067
Norte;Rondônia;2020-05-05;861.0;105;29;4;48.4463;1.6318
Norte;Rondônia;2020-05-06;943.0;82;33;4;53.0602;1.8568
Norte;Rondônia;2020-05-07;1098.0;155;37;4;61.7817;2.0819
Norte;Rondônia;2020-05-08;1222.0;124;39;2;68.7589;2.1944
Norte;Rondônia;2020-05-09;1263.0;41;41;2;71.0658;2.307
Norte;Rondônia;2020-05-10;1302.0;39;43;2;73.2603;2.4195
Norte;Rondônia;2020-05-11;1396.0;94;47;4;78.5494;2.6446
Norte;Rondônia;2020-05-12;1460.0;64;50;3;82.1505;2.8134
Norte;Rondônia;2020-05-13;1612.0;152;50;0;90.7032;2.8134
Norte;Rondônia;2020-05-14;1686.0;74;56;6;94.867;3.151
Norte;Rondônia;2020-05-15;1789.0;103;62;6;100.6625;3.4886
Norte;Rondônia;2020-05-16;1919.0;130;69;7;107.9773;3.8825
Norte;Rondônia;2020-05-17;1963.0;44;74;5;110.4531;4.1638
Norte;Rondônia;2020-05-18;2043.0;80;77;3;114.9545;4.3326
Norte;Rondônia;2020-05-19;2257.0;214;87;10;126.9957;4.8953
Norte;Rondônia;2020-05-20;2499.0;242;90;3;140.6125;5.0641
Norte;Rondônia;2020-05-21;2659.0;160;101;11;149.6153;5.683
Norte;Rondônia;2020-05-22;2774.0;115;106;5;156.086;5.9644
Norte;Rondônia;2020-05-23;3109.0;335;115;9;174.9356;6.4708
Norte;Rondônia;2020-05-24;3201.0;92;121;6;180.1123;6.8084
Norte;Rondônia;2020-05-25;3268.0;67;121;0;183.8822;6.8084
Norte;Rondônia;2020-05-26;3493.0;225;133;12;196.5424;7.4836
Norte;Rondônia;2020-05-27;3862.0;369;137;4;217.3051;7.7086
Norte;Rondônia;2020-05-28;4252.0;390;142;5;239.2494;7.99
Norte;Rondônia;2020-05-29;4502.0;250;145;3;253.3163;8.1588
Norte;Rondônia;2020-05-30;4743.0;241;151;6;266.8767;8.4964
Norte;Rondônia;2020-05-31;4942.0;199;156;5;278.074;8.7777
Norte;Rondônia;2020-06-01;5172.0;230;159;3;291.0155;8.9465
Norte;Rondônia;2020-06-02;5477.0;305;172;13;308.1771;9.678
Norte;Rondônia;2020-06-03;5713.0;236;180;8;321.4562;10.1281
Norte;Rondônia;2020-06-04;6459.0;746;194;14;363.4318;10.9159
Norte;Rondônia;2020-06-05;6862.0;403;213;19;386.1076;11.985
Norte;Rondônia;2020-06-06;7700.0;838;228;15;433.2597;12.829
Norte;Rondônia;2020-06-07;8110.0;410;235;7;456.3294;13.2229
Norte;Rondônia;2020-06-08;8626.0;516;245;10;485.3634;13.7855
Norte;Rondônia;2020-06-09;9220.0;594;255;10;518.7863;14.3482
Norte;Rondônia;2020-06-10;9850.0;630;267;12;554.2348;15.0234
Norte;Rondônia;2020-06-11;10547.0;697;293;26;593.4533;16.4864
Norte;Rondônia;2020-06-12;11224.0;677;296;3;631.5464;16.6552
Norte;Rondônia;2020-06-13;11710.0;486;309;13;658.8924;17.3867
Norte;Rondônia;2020-06-14;11865.0;155;324;15;667.6138;18.2307
Norte;Rondônia;2020-06-15;12180.0;315;332;8;685.3381;18.6808
Norte;Rondônia;2020-06-16;13010.0;830;346;14;732.0401;19.4686
Norte;Rondônia;2020-06-17;13567.0;557;360;14;763.3811;20.2563
Norte;Rondônia;2020-06-18;13804.0;237;374;14;776.7165;21.044
Norte;Rondônia;2020-06-19;14353.0;549;391;17;807.6074;22.0006
Norte;Rondônia;2020-06-20;14952.0;599;409;18;841.3116;23.0134
Norte;Rondônia;2020-06-21;15181.0;229;417;8;854.1969;23.4635
Norte;Rondônia;2020-06-22;15827.0;646;431;14;890.5457;24.2513
Norte;Rondônia;2020-06-23;16498.0;671;444;13;928.3011;24.9828
Norte;Rondônia;2020-06-24;17424.0;926;455;11;980.4048;25.6017
Norte;Rondônia;2020-06-25;18173.0;749;467;12;1022.5492;26.2769
Norte;Rondônia;2020-06-26;19271.0;1098;476;9;1084.3309;26.7833
Norte;Rondônia;2020-06-27;19271.0;0;476;0;1084.3309;26.7833
Norte;Rondônia;2020-06-28;19820.0;549;486;10;1115.2218;27.346
Norte;Rondônia;2020-06-29;20406.0;586;500;14;1148.1945;28.1337
Norte;Rondônia;2020-06-30;21251.0;845;518;18;1195.7406;29.1466
Norte;Rondônia;2020-07-01;21462.0;211;520;2;1207.613;29.2591
Norte;Rondônia;2020-07-02;21970.0;508;530;10;1236.1969;29.8218
Norte;Rondônia;2020-07-03;22241.0;271;533;3;1251.4454;29.9906
Norte;Rondônia;2020-07-04;22957.0;716;548;15;1291.7329;30.8346
Norte;Rondônia;2020-07-05;23479.0;522;555;7;1321.1045;31.2285
Norte;Rondônia;2020-07-06;23921.0;442;558;3;1345.9748;31.3973
Norte;Rondônia;2020-07-07;24564.0;643;577;19;1382.1548;32.4663
Norte;Rondônia;2020-07-08;25067.0;503;585;8;1410.4573;32.9165
Norte;Rondônia;2020-07-09;25402.0;335;589;4;1429.3069;33.1416
Norte;Rondônia;2020-07-10;26000.0;598;605;16;1462.9549;34.0418
Norte;Rondônia;2020-07-11;26496.0;496;617;12;1490.8636;34.717
Norte;Rondônia;2020-07-12;26728.0;232;628;11;1503.9176;35.336
Norte;Rondônia;2020-07-13;27050.0;322;647;19;1522.0358;36.4051
Norte;Rondônia;2020-07-14;27528.0;478;663;16;1548.9316;37.3053
Norte;Rondônia;2020-07-15;27917.0;389;668;5;1570.8197;37.5867
Norte;Rondônia;2020-07-16;28654.0;737;677;9;1612.2888;38.0931
Norte;Rondônia;2020-07-17;29117.0;463;686;9;1638.3407;38.5995
Norte;Rondônia;2020-07-18;29117.0;0;686;0;1638.3407;38.5995
Norte;Rondônia;2020-07-19;29117.0;0;686;0;1638.3407;38.5995
Norte;Rondônia;2020-07-20;29801.0;684;710;24;1676.8276;39.9499
Norte;Rondônia;2020-07-21;30642.0;841;727;17;1724.1486;40.9065
Norte;Rondônia;2020-07-22;32935.0;2293;758;31;1853.17;42.6508
Norte;Rondônia;2020-07-23;34080.0;1145;784;26;1917.5963;44.1137
Norte;Rondônia;2020-07-24;34873.0;793;801;17;1962.2164;45.0703
Norte;Rondônia;2020-07-25;35573.0;700;810;9;2001.6036;45.5767
Norte;Rondônia;2020-07-26;35810.0;237;814;4;2014.939;45.8017
Norte;Rondônia;2020-07-27;36148.0;338;830;16;2033.9574;46.702
Norte;Rondônia;2020-07-28;36849.0;701;840;10;2073.4009;47.2647
Norte;Rondônia;2020-07-29;37634.0;785;855;15;2117.5709;48.1087
Norte;Rondônia;2020-07-30;38407.0;773;864;9;2161.0657;48.6151
Norte;Rondônia;2020-07-31;38992.0;585;872;8;2193.9822;49.0653
Norte;Rondônia;2020-08-01;39504.0;512;881;9;2222.7911;49.5717
Norte;Rondônia;2020-08-02;39893.0;389;884;3;2244.6792;49.7405
Norte;Rondônia;2020-08-03;40016.0;123;888;4;2251.6001;49.9655
Norte;Rondônia;2020-08-04;41239.0;1223;898;10;2320.4153;50.5282
Norte;Rondônia;2020-08-05;42020.0;781;918;20;2364.3602;51.6536
Norte;Rondônia;2020-08-06;42725.0;705;923;5;2404.0288;51.9349
Norte;Rondônia;2020-08-07;43390.0;665;934;11;2441.4466;52.5538
Norte;Rondônia;2020-08-08;43866.0;476;940;6;2468.23;52.8914
Norte;Rondônia;2020-08-09;44010.0;144;943;3;2476.3325;53.0602
Norte;Rondônia;2020-08-10;44372.0;362;944;1;2496.7013;53.1165
Norte;Rondônia;2020-08-11;45468.0;1096;966;22;2558.3705;54.3544
Norte;Rondônia;2020-08-12;46061.0;593;981;15;2591.7371;55.1984
Norte;Rondônia;2020-08-13;46676.0;615;993;12;2626.3416;55.8736
Norte;Rondônia;2020-08-14;47288.0;612;1001;8;2660.7773;56.3238
Norte;Rondônia;2020-08-15;47652.0;364;1012;11;2681.2587;56.9427
Norte;Rondônia;2020-08-16;47837.0;185;1013;1;2691.6682;56.999
Norte;Rondônia;2020-08-17;48232.0;395;1017;4;2713.8939;57.224
Norte;Rondônia;2020-08-18;48923.0;691;1026;9;2752.7747;57.7305
Norte;Rondônia;2020-08-19;49721.0;798;1037;11;2797.6762;58.3494
Norte;Rondônia;2020-08-20;50147.0;426;1045;8;2821.6461;58.7995
Norte;Rondônia;2020-08-21;50514.0;367;1050;5;2842.2963;59.0809
Norte;Rondônia;2020-08-22;50995.0;481;1061;11;2869.3609;59.6998
Norte;Rondônia;2020-08-23;51421.0;426;1065;4;2893.3309;59.9249
Norte;Rondônia;2020-08-24;51791.0;370;1073;8;2914.1499;60.375
Norte;Rondônia;2020-08-25;52514.0;723;1087;14;2954.8313;61.1628
Norte;Rondônia;2020-08-26;53119.0;605;1100;13;2988.8731;61.8942
Norte;Rondônia;2020-08-27;53805.0;686;1109;9;3027.4726;62.4007
Norte;Rondônia;2020-08-28;54205.0;400;1114;5;3049.9796;62.682
Norte;Rondônia;2020-08-29;54496.0;291;1125;11;3066.3534;63.3009
Norte;Rondônia;2020-08-30;54679.0;183;1129;4;3076.6504;63.526
Norte;Rondônia;2020-08-31;55153.0;474;1148;19;3103.3212;64.5951
Norte;Rondônia;2020-09-01;55768.0;615;1155;7;3137.9257;64.989
Norte;Rondônia;2020-09-02;56411.0;643;1161;6;3174.1057;65.3266
Norte;Rondônia;2020-09-03;56618.0;207;1165;4;3185.7531;65.5516
Norte;Rondônia;2020-09-04;57352.0;734;1172;7;3227.0534;65.9455
Norte;Rondônia;2020-09-05;57865.0;513;1180;8;3255.9186;66.3956
Norte;Rondônia;2020-09-06;58066.0;201;1185;5;3267.2284;66.677
Norte;Rondônia;2020-09-07;58237.0;171;1187;2;3276.8501;66.7895
Norte;Rondônia;2020-09-08;58559.0;322;1193;6;3294.9683;67.1271
Norte;Rondônia;2020-09-09;59196.0;637;1207;14;3330.8107;67.9149
Norte;Rondônia;2020-09-10;59620.0;424;1217;10;3354.6681;68.4775
Norte;Rondônia;2020-09-11;60038.0;418;1231;14;3378.1879;69.2653
Norte;Rondônia;2020-09-12;60362.0;324;1240;9;3396.4186;69.7717
Norte;Rondônia;2020-09-13;60484.0;122;1246;6;3403.2832;70.1093
Norte;Rondônia;2020-09-14;60746.0;262;1253;7;3418.0253;70.5032
Norte;Rondônia;2020-09-15;61260.0;514;1269;16;3446.9468;71.4035
Norte;Rondônia;2020-09-16;61619.0;359;1277;8;3467.1468;71.8536
Norte;Rondônia;2020-09-17;62158.0;539;1289;12;3497.475;72.5288
Norte;Rondônia;2020-09-18;62495.0;337;1294;5;3516.4371;72.8101
Norte;Rondônia;2020-09-19;62697.0;202;1297;3;3527.8032;72.9789
Norte;Rondônia;2020-09-20;62863.0;166;1300;3;3537.1436;73.1477
Norte;Rondônia;2020-09-21;63267.0;404;1305;5;3559.8756;73.4291
Norte;Rondônia;2020-09-22;63781.0;514;1312;7;3588.7971;73.823
Norte;Rondônia;2020-09-23;64306.0;525;1320;8;3618.3376;74.2731
Norte;Rondônia;2020-09-24;64481.0;175;1323;3;3628.1844;74.4419
Norte;Rondônia;2020-09-25;64732.0;251;1328;5;3642.3075;74.7232
Norte;Rondônia;2020-09-26;64923.0;191;1333;5;3653.0546;75.0046
Norte;Rondônia;2020-09-27;65208.0;285;1336;3;3669.0909;75.1734
Norte;Rondônia;2020-09-28;65386.0;178;1340;4;3679.1065;75.3984
Norte;Rondônia;2020-09-29;65673.0;287;1351;11;3695.2552;76.0174
Norte;Rondônia;2020-09-30;65911.0;238;1357;6;3708.6469;76.355
Norte;Rondônia;2020-10-01;66261.0;350;1367;10;3728.3405;76.9177
Norte;Rondônia;2020-10-02;66473.0;212;1368;1;3740.2692;76.9739
Norte;Rondônia;2020-10-03;66576.0;103;1371;3;3746.0648;77.1427
Norte;Rondônia;2020-10-04;66623.0;47;1371;0;3748.7094;77.1427
Norte;Rondônia;2020-10-05;66783.0;160;1375;4;3757.7122;77.3678
Norte;Rondônia;2020-10-06;67014.0;231;1384;9;3770.71;77.8742
Norte;Rondônia;2020-10-07;67181.0;167;1385;1;3780.1066;77.9305
Norte;Rondônia;2020-10-08;67323.0;142;1390;5;3788.0966;78.2118
Norte;Rondônia;2020-10-09;67479.0;156;1392;2;3796.8743;78.3244
Norte;Rondônia;2020-10-10;67812.0;333;1396;4;3815.6114;78.5494
Norte;Rondônia;2020-10-11;67937.0;125;1398;2;3822.6449;78.662
Norte;Rondônia;2020-10-12;67973.0;36;1398;0;3824.6705;78.662
Norte;Rondônia;2020-10-13;68126.0;153;1406;8;3833.2794;79.1121
Norte;Rondônia;2020-10-14;68393.0;267;1411;5;3848.3028;79.3934
Norte;Rondônia;2020-10-15;68612.0;219;1416;5;3860.6254;79.6748
Norte;Rondônia;2020-10-16;68823.0;211;1421;5;3872.4979;79.9561
Norte;Rondônia;2020-10-17;68907.0;84;1421;0;3877.2243;79.9561
Norte;Rondônia;2020-10-18;68907.0;0;1421;0;3877.2243;79.9561
Norte;Rondônia;2020-10-19;69213.0;306;1427;6;3894.4422;80.2937
Norte;Rondônia;2020-10-20;69332.0;119;1429;2;3901.138;80.4063
Norte;Rondônia;2020-10-21;69531.0;199;1429;0;3912.3352;80.4063
Norte;Rondônia;2020-10-22;69806.0;275;1430;1;3927.8088;80.4625
Norte;Rondônia;2020-10-23;70041.0;235;1431;1;3941.0317;80.5188
Norte;Rondônia;2020-10-24;70350.0;309;1434;3;3958.4183;80.6876
Norte;Rondônia;2020-10-25;70461.0;111;1436;2;3964.664;80.8001
Norte;Rondônia;2020-10-26;70600.0;139;1442;6;3972.4852;81.1377
Norte;Rondônia;2020-10-27;70887.0;287;1448;6;3988.634;81.4753
Norte;Rondônia;2020-10-28;71121.0;234;1449;1;4001.8006;81.5316
Norte;Rondônia;2020-10-29;71351.0;230;1454;5;4014.7421;81.8129
Norte;Rondônia;2020-10-30;71496.0;145;1455;1;4022.9009;81.8692
Norte;Rondônia;2020-10-31;71666.0;170;1457;2;4032.4663;81.9817
Norte;Rondônia;2020-11-01;71889.0;223;1457;0;4045.014;81.9817
Norte;Rondônia;2020-11-02;71953.0;64;1457;0;4048.6151;81.9817
Norte;Rondônia;2020-11-03;72049.0;96;1460;3;4054.0168;82.1505
Norte;Rondônia;2020-11-04;72295.0;246;1464;4;4067.8586;82.3756
Norte;Rondônia;2020-11-05;72630.0;335;1470;6;4086.7082;82.7132
Norte;Rondônia;2020-11-06;72827.0;197;1473;3;4097.7929;82.882
Norte;Rondônia;2020-11-07;73040.0;213;1474;1;4109.7779;82.9383
Norte;Rondônia;2020-11-08;73311.0;271;1476;2;4125.0264;83.0508
Norte;Rondônia;2020-11-09;73490.0;179;1478;2;4135.0983;83.1634
Norte;Rondônia;2020-11-10;73688.0;198;1482;4;4146.2392;83.3884
Norte;Rondônia;2020-11-11;73990.0;302;1486;4;4163.232;83.6135
Norte;Rondônia;2020-11-12;74248.0;258;1492;6;4177.749;83.9511
Norte;Rondônia;2020-11-13;74598.0;350;1497;5;4197.4426;84.2324
Norte;Rondônia;2020-11-14;74981.0;383;1501;4;4218.9931;84.4575
Norte;Rondônia;2020-11-15;75182.0;201;1501;0;4230.3029;84.4575
Norte;Rondônia;2020-11-16;75468.0;286;1503;2;4246.3954;84.57
Norte;Rondônia;2020-11-17;75652.0;184;1508;5;4256.7486;84.8514
Norte;Rondônia;2020-11-18;76019.0;367;1511;3;4277.3988;85.0202
Norte;Rondônia;2020-11-19;76377.0;358;1513;2;4297.5425;85.1327
Norte;Rondônia;2020-11-20;76729.0;352;1515;2;4317.3487;85.2453
Norte;Rondônia;2020-11-21;77064.0;335;1516;1;4336.1983;85.3015
Norte;Rondônia;2020-11-22;77348.0;284;1518;2;4352.1783;85.4141
Norte;Rondônia;2020-11-23;77615.0;267;1522;4;4367.2017;85.6391
Norte;Rondônia;2020-11-24;78189.0;574;1529;7;4399.4992;86.033
Norte;Rondônia;2020-11-25;78470.0;281;1534;5;4415.3104;86.3143
Norte;Rondônia;2020-11-26;78788.0;318;1535;1;4433.2034;86.3706
Norte;Rondônia;2020-11-27;78788.0;0;1535;0;4433.2034;86.3706
Norte;Rondônia;2020-11-28;79765.0;977;1553;18;4488.1768;87.3834
Norte;Rondônia;2020-11-29;80055.0;290;1555;2;4504.4944;87.496
Norte;Rondônia;2020-11-30;80538.0;483;1561;6;4531.6716;87.8336
Norte;Rondônia;2020-12-01;80802.0;264;1567;6;4546.5262;88.1712
Norte;Rondônia;2020-12-02;81322.0;520;1579;12;4575.7853;88.8464
Norte;Rondônia;2020-12-03;81733.0;411;1586;7;4598.9112;89.2402
Norte;Rondônia;2020-12-04;82064.0;331;1589;3;4617.5358;89.4091
Norte;Rondônia;2020-12-05;82408.0;344;1593;4;4636.8918;89.6341
Norte;Rondônia;2020-12-06;82909.0;501;1596;3;4665.0818;89.8029
Norte;Rondônia;2020-12-07;83392.0;483;1604;8;4692.259;90.2531
Norte;Rondônia;2020-12-08;83959.0;567;1610;6;4724.1627;90.5907
Norte;Rondônia;2020-12-09;84405.0;446;1617;7;4749.258;90.9845
Norte;Rondônia;2020-12-10;84919.0;514;1628;11;4778.1795;91.6035
Norte;Rondônia;2020-12-11;85253.0;334;1634;6;4796.9728;91.9411
Norte;Rondônia;2020-12-12;85410.0;157;1638;4;4805.8068;92.1662
Norte;Rondônia;2020-12-13;85854.0;444;1642;4;4830.7896;92.3912
Norte;Rondônia;2020-12-14;86118.0;264;1645;3;4845.6442;92.56
Norte;Rondônia;2020-12-15;86909.0;791;1655;10;4890.1518;93.1227
Norte;Rondônia;2020-12-16;87397.0;488;1668;13;4917.6103;93.8542
Norte;Rondônia;2020-12-17;87863.0;466;1681;13;4943.831;94.5857
Norte;Rondônia;2020-12-18;88410.0;547;1689;8;4974.6093;95.0358
Norte;Rondônia;2020-12-19;88822.0;412;1697;8;4997.7915;95.4859
Norte;Rondônia;2020-12-20;89047.0;225;1698;1;5010.4517;95.5422
Norte;Rondônia;2020-12-21;89583.0;536;1705;7;5040.6111;95.9361
Norte;Rondônia;2020-12-22;90835.0;1252;1721;16;5111.058;96.8364
Norte;Rondônia;2020-12-23;91574.0;739;1728;7;5152.6396;97.2302
Norte;Rondônia;2020-12-24;92099.0;525;1732;4;5182.1801;97.4553
Norte;Rondônia;2020-12-25;92381.0;282;1734;2;5198.0475;97.5678
Norte;Rondônia;2020-12-26;92587.0;206;1743;9;5209.6386;98.0742
Norte;Rondônia;2020-12-27;92775.0;188;1747;4;5220.2169;98.2993
Norte;Rondônia;2020-12-28;93667.0;892;1765;18;5270.4075;99.3121
Norte;Rondônia;2020-12-29;94354.0;687;1785;20;5309.0633;100.4375
Norte;Rondônia;2020-12-30;95035.0;681;1805;20;5347.3815;101.5628
Norte;Rondônia;2020-12-31;95729.0;694;1817;12;5386.4311;102.238
Norte;Rondônia;2021-01-01;95999.0;270;1822;5;5401.6233;102.5194
Norte;Rondônia;2021-01-02;96433.0;434;1825;3;5426.0434;102.6882
Norte;Rondônia;2021-01-03;96906.0;473;1832;7;5452.6579;103.0821
Norte;Rondônia;2021-01-04;97197.0;291;1840;8;5469.0318;103.5322
Norte;Rondônia;2021-01-05;97854.0;657;1852;12;5505.9995;104.2074
Norte;Rondônia;2021-01-06;98811.0;957;1875;23;5559.8475;105.5016
Norte;Rondônia;2021-01-07;99595.0;784;1890;15;5603.9612;106.3456
Norte;Rondônia;2021-01-08;100343.0;748;1899;9;5646.0493;106.852
Norte;Rondônia;2021-01-09;101024.0;681;1908;9;5684.3675;107.3584
Norte;Rondônia;2021-01-10;101588.0;564;1911;3;5716.1024;107.5272
Norte;Rondônia;2021-01-11;102518.0;930;1926;15;5768.4311;108.3712
Norte;Rondônia;2021-01-12;103798.0;1280;1950;24;5840.4535;109.7216
Norte;Rondônia;2021-01-13;104737.0;939;1965;15;5893.2887;110.5656
Norte;Rondônia;2021-01-14;105952.0;1215;1976;11;5961.6537;111.1846
Norte;Rondônia;2021-01-15;107332.0;1380;1993;17;6039.3028;112.1411
Norte;Rondônia;2021-01-16;108173.0;841;1999;6;6086.6238;112.4787
Norte;Rondônia;2021-01-17;109056.0;883;2005;6;6136.308;112.8163
Norte;Rondônia;2021-01-18;110331.0;1275;2031;26;6208.0491;114.2793
Norte;Rondônia;2021-01-19;111372.0;1041;2044;13;6266.6235;115.0108
Norte;Rondônia;2021-01-20;112468.0;1096;2056;12;6328.2927;115.686
Norte;Rondônia;2021-01-21;113778.0;1310;2070;14;6402.0031;116.4737
Norte;Rondônia;2021-01-22;115200.0;1422;2085;15;6482.0155;117.3177
Norte;Rondônia;2021-01-23;116133.0;933;2097;12;6534.5131;117.9929
Norte;Rondônia;2021-01-24;117101.0;968;2111;14;6588.98;118.7807
Norte;Rondônia;2021-01-25;118097.0;996;2128;17;6645.0224;119.7372
Norte;Rondônia;2021-01-26;119336.0;1239;2149;21;6714.7379;120.9188
Norte;Rondônia;2021-01-27;121005.0;1669;2167;18;6808.6483;121.9317
Norte;Rondônia;2021-01-28;121975.0;970;2192;25;6863.2278;123.3384
Norte;Rondônia;2021-01-29;123200.0;1225;2216;24;6932.1555;124.6888
Norte;Rondônia;2021-01-30;123957.0;757;2229;13;6974.75;125.4202
Norte;Rondônia;2021-01-31;124663.0;706;2244;15;7014.4748;126.2643
Norte;Rondônia;2021-02-01;125612.0;949;2259;15;7067.8727;127.1083
Norte;Rondônia;2021-02-02;126766.0;1154;2281;22;7132.8054;128.3462
Norte;Rondônia;2021-02-03;127713.0;947;2293;12;7186.0907;129.0214
